id,customer_code,first_name,last_name,email,phone,gender,date_of_birth,city,country,segment,registered_date,is_active,created_at,updated_at
4749,CUST-04749,Hằng,Trịnh,hằng.trịnh2178@gmail.com,0344829237,Other,1981-11-19,Cần Thơ,Vietnam,Corporate,2023-02-16,0,2023-02-16 09:00:00,2023-02-16 09:00:00
4750,CUST-04750,Phong,Trần,phong.tran5856@gmail.com,0796545122,Male,1962-09-19,Quy Nhơn,Vietnam,Home Office,2023-09-24,1,2023-09-24 09:00:00,2023-09-24 09:00:00
4751,CUST-04751,Diệu,Nguyễn,dieu.nguyen8986@hotmail.com,0940811071,Other,2003-07-01,TP. Hồ Chí Minh,Vietnam,Corporate,2023-07-29,1,2023-07-29 09:00:00,2023-07-29 09:00:00
4752,CUST-04752,Tùng,Hoàng,tung.hoang7877@hotmail.com,0380900712,Male,1967-04-10,Hà Nội,Vietnam,Corporate,2023-10-13,1,2023-10-13 09:00:00,2023-10-13 09:00:00
4753,CUST-04753,Yến,Võ,yen.võ6917@hotmail.com,0972752332,Other,1958-03-01,Hải Phòng,Vietnam,Consumer,2023-08-28,1,2023-08-28 09:00:00,2023-08-28 09:00:00
4754,CUST-04754,Toàn,Đinh,toan.dinh3379@gmail.com,0381729409,Other,1981-02-07,Cần Thơ,Vietnam,Home Office,2024-05-01,1,2024-05-01 09:00:00,2024-05-01 09:00:00
4755,CUST-04755,Mỹ,Hồ,my.ho3079@hotmail.com,0355398854,Female,1965-03-08,Nha Trang,Vietnam,Corporate,2024-05-31,1,2024-05-31 09:00:00,2024-05-31 09:00:00
4756,CUST-04756,Tâm,Hoàng,tam.hoang9071@yahoo.com,0583927541,Male,1962-06-11,Bình Dương,Vietnam,Home Office,2024-04-28,1,2024-04-28 09:00:00,2024-04-28 09:00:00
4757,CUST-04757,Mai,Võ,mai.võ7503@yahoo.com,0837318897,Female,1975-07-05,Hà Nội,Vietnam,Home Office,2023-11-13,1,2023-11-13 09:00:00,2023-11-13 09:00:00
4758,CUST-04758,Tuấn,Phạm,tuan.phạm9419@gmail.com,0702465212,Male,1974-05-08,Nam Định,Vietnam,Consumer,2023-06-07,1,2023-06-07 09:00:00,2023-06-07 09:00:00
4759,CUST-04759,Long,Trần,long.tran8719@outlook.com,0568062350,Male,1983-07-24,Nha Trang,Vietnam,Home Office,2024-01-05,1,2024-01-05 09:00:00,2024-01-05 09:00:00
4760,CUST-04760,Hằng,Phạm,hằng.phạm403@outlook.com,0910898940,Other,1983-11-15,Vũng Tàu,Vietnam,Corporate,2023-01-22,0,2023-01-22 09:00:00,2023-01-22 09:00:00
4761,CUST-04761,Phong,Nguyễn,phong.nguyen646@gmail.com,0582086014,Male,1978-02-19,Biên Hòa,Vietnam,Consumer,2023-01-18,1,2023-01-18 09:00:00,2023-01-18 09:00:00
4762,CUST-04762,Hùng,Huỳnh,hung.huynh6905@gmail.com,0814466589,Male,1989-07-01,TP. Hồ Chí Minh,Vietnam,Corporate,2023-10-05,1,2023-10-05 09:00:00,2023-10-05 09:00:00
4763,CUST-04763,Vy,Dương,vy.duong9801@gmail.com,0586276243,Female,1983-04-02,Cần Thơ,Vietnam,Corporate,2023-02-21,1,2023-02-21 09:00:00,2023-02-21 09:00:00
4764,CUST-04764,Trúc,Dương,truc.duong1801@gmail.com,0948972481,Other,1970-04-16,Hải Phòng,Vietnam,Consumer,2023-04-21,0,2023-04-21 09:00:00,2023-04-21 09:00:00
4765,CUST-04765,Minh,Huỳnh,minh.huynh5164@gmail.com,0320227982,Other,1995-09-17,Thái Nguyên,Vietnam,Corporate,2024-08-08,1,2024-08-08 09:00:00,2024-08-08 09:00:00
4766,CUST-04766,Vĩnh,Lê,vĩnh.le1528@hotmail.com,0355280988,Male,2000-07-28,TP. Hồ Chí Minh,Vietnam,Consumer,2023-07-01,1,2023-07-01 09:00:00,2023-07-01 09:00:00
4767,CUST-04767,Nam,Trần,nam.tran4978@gmail.com,0836322362,Male,2003-12-19,Huế,Vietnam,Home Office,2023-06-14,0,2023-06-14 09:00:00,2023-06-14 09:00:00
4768,CUST-04768,Quân,Dương,quan.duong9664@hotmail.com,0839781626,Male,1962-07-26,TP. Hồ Chí Minh,Vietnam,Consumer,2023-03-11,0,2023-03-11 09:00:00,2023-03-11 09:00:00
4769,CUST-04769,Ánh,Đỗ,anh.do3725@outlook.com,0371705726,Female,1970-01-26,Bình Dương,Vietnam,Consumer,2023-05-21,0,2023-05-21 09:00:00,2023-05-21 09:00:00
4770,CUST-04770,Châu,Bùi,chau.bui756@hotmail.com,0584598724,Other,1997-03-23,Đà Lạt,Vietnam,Consumer,2024-09-17,1,2024-09-17 09:00:00,2024-09-17 09:00:00
4771,CUST-04771,Hằng,Hồ,hằng.ho4214@gmail.com,0770053718,Other,2005-12-13,Vinh,Vietnam,Consumer,2024-02-01,1,2024-02-01 09:00:00,2024-02-01 09:00:00
4772,CUST-04772,Nam,Võ,nam.võ1977@hotmail.com,0561772379,Male,1994-01-11,Huế,Vietnam,Corporate,2023-02-02,1,2023-02-02 09:00:00,2023-02-02 09:00:00
4773,CUST-04773,Nhung,Hồ,nhung.ho2705@hotmail.com,0822980699,Female,1966-08-06,Biên Hòa,Vietnam,Consumer,2023-08-08,1,2023-08-08 09:00:00,2023-08-08 09:00:00
4774,CUST-04774,Hải,Tô,hải.to346@yahoo.com,0320810391,Male,1989-06-12,Hà Nội,Vietnam,Corporate,2023-01-13,1,2023-01-13 09:00:00,2023-01-13 09:00:00
4775,CUST-04775,Thu,Vũ,thu.vũ9323@outlook.com,0900465144,Female,1990-05-17,TP. Hồ Chí Minh,Vietnam,Consumer,2024-01-07,1,2024-01-07 09:00:00,2024-01-07 09:00:00
4776,CUST-04776,Vy,Nguyễn,vy.nguyen3994@outlook.com,0354903331,Male,2005-01-26,TP. Hồ Chí Minh,Vietnam,Consumer,2023-04-08,0,2023-04-08 09:00:00,2023-04-08 09:00:00
4777,CUST-04777,Tùng,Tô,tung.to4883@gmail.com,0816516231,Male,1991-11-27,Cần Thơ,Vietnam,Consumer,2023-03-03,1,2023-03-03 09:00:00,2023-03-03 09:00:00
4778,CUST-04778,Lâm,Đỗ,lam.do3014@hotmail.com,0793655647,Other,2001-04-27,Hà Nội,Vietnam,Consumer,2023-10-22,1,2023-10-22 09:00:00,2023-10-22 09:00:00
4779,CUST-04779,Khánh,Phan,khanh.phan6361@outlook.com,0354344622,Other,1975-11-20,Bình Dương,Vietnam,Consumer,2024-05-13,1,2024-05-13 09:00:00,2024-05-13 09:00:00
4780,CUST-04780,Nhung,Đoàn,nhung.doan4990@outlook.com,0850602690,Other,1961-06-22,Cần Thơ,Vietnam,Consumer,2023-11-11,1,2023-11-11 09:00:00,2023-11-11 09:00:00
4781,CUST-04781,Anh,Lê,anh.le8205@outlook.com,0331631599,Other,1959-11-09,Buôn Ma Thuột,Vietnam,Consumer,2023-06-17,1,2023-06-17 09:00:00,2023-06-17 09:00:00
4782,CUST-04782,Diệu,Lý,dieu.ly9058@gmail.com,0588352627,Female,1969-08-13,TP. Hồ Chí Minh,Vietnam,Home Office,2023-05-18,0,2023-05-18 09:00:00,2023-05-18 09:00:00
4783,CUST-04783,Hằng,Trịnh,hằng.trịnh8877@gmail.com,0930660947,Female,1968-07-10,Hải Phòng,Vietnam,Home Office,2024-03-02,1,2024-03-02 09:00:00,2024-03-02 09:00:00
4784,CUST-04784,Thanh,Phan,thanh.phan544@hotmail.com,0933588249,Female,1977-01-02,Quy Nhơn,Vietnam,Consumer,2023-08-24,1,2023-08-24 09:00:00,2023-08-24 09:00:00
4785,CUST-04785,Vy,Huỳnh,vy.huynh3373@hotmail.com,0797694591,Other,1981-06-21,Cần Thơ,Vietnam,Consumer,2024-08-03,1,2024-08-03 09:00:00,2024-08-03 09:00:00
4786,CUST-04786,Dũng,Lý,dũng.ly6776@yahoo.com,0855152880,Male,1960-06-09,Thái Bình,Vietnam,Consumer,2024-03-02,1,2024-03-02 09:00:00,2024-03-02 09:00:00
4787,CUST-04787,Nhi,Phan,nhi.phan8827@yahoo.com,0362471193,Female,1984-01-17,TP. Hồ Chí Minh,Vietnam,Consumer,2023-02-17,1,2023-02-17 09:00:00,2023-02-17 09:00:00
4788,CUST-04788,Nhung,Trần,nhung.tran1813@gmail.com,0932920753,Female,1980-02-03,Nha Trang,Vietnam,Consumer,2023-02-15,1,2023-02-15 09:00:00,2023-02-15 09:00:00
4789,CUST-04789,Thảo,Phan,thảo.phan1266@hotmail.com,0914266331,Other,1968-04-04,TP. Hồ Chí Minh,Vietnam,Consumer,2024-07-16,1,2024-07-16 09:00:00,2024-07-16 09:00:00
4790,CUST-04790,Ngân,Đặng,ngan.dang1472@yahoo.com,0896549078,Other,2003-06-10,Đà Nẵng,Vietnam,Consumer,2023-02-05,1,2023-02-05 09:00:00,2023-02-05 09:00:00
4791,CUST-04791,Tuấn,Tô,tuan.to5474@outlook.com,0772874075,Male,1997-02-09,Mỹ Tho,Vietnam,Home Office,2023-09-09,1,2023-09-09 09:00:00,2023-09-09 09:00:00
4792,CUST-04792,Thiên,Đinh,thien.dinh9259@hotmail.com,0355160080,Other,2004-09-08,TP. Hồ Chí Minh,Vietnam,Home Office,2023-04-04,0,2023-04-04 09:00:00,2023-04-04 09:00:00
4793,CUST-04793,Khoa,Trần,khoa.tran8564@outlook.com,0812431983,Male,1990-02-08,Cần Thơ,Vietnam,Consumer,2023-10-27,1,2023-10-27 09:00:00,2023-10-27 09:00:00
4794,CUST-04794,Thanh,Ngô,thanh.ngo3518@hotmail.com,0370323832,Other,1997-05-08,Vũng Tàu,Vietnam,Consumer,2023-11-16,1,2023-11-16 09:00:00,2023-11-16 09:00:00
4795,CUST-04795,Dũng,Phan,dũng.phan2121@hotmail.com,0789282435,Male,1995-02-23,Hà Nội,Vietnam,Consumer,2024-05-15,1,2024-05-15 09:00:00,2024-05-15 09:00:00
4796,CUST-04796,Trọng,Đoàn,trọng.doan9774@gmail.com,0329860681,Male,1963-07-21,Quy Nhơn,Vietnam,Corporate,2023-11-12,1,2023-11-12 09:00:00,2023-11-12 09:00:00
4797,CUST-04797,Trinh,Phạm,trinh.phạm2225@hotmail.com,0345399156,Female,2000-11-26,Đà Lạt,Vietnam,Corporate,2024-01-26,1,2024-01-26 09:00:00,2024-01-26 09:00:00
4798,CUST-04798,Vy,Bùi,vy.bui9621@hotmail.com,0947945232,Other,2001-02-14,Hà Nội,Vietnam,Home Office,2023-05-13,1,2023-05-13 09:00:00,2023-05-13 09:00:00
4799,CUST-04799,Thành,Bùi,thanh.bui7587@hotmail.com,0960633655,Other,1963-01-14,Hải Phòng,Vietnam,Consumer,2023-04-29,1,2023-04-29 09:00:00,2023-04-29 09:00:00
4800,CUST-04800,Trinh,Bùi,trinh.bui9696@gmail.com,0390819695,Female,1988-07-04,Thái Nguyên,Vietnam,Consumer,2024-05-28,1,2024-05-28 09:00:00,2024-05-28 09:00:00
4801,CUST-04801,Ngọc,Huỳnh,ngọc.huynh6912@outlook.com,0338899755,Female,1996-10-22,Hải Phòng,Vietnam,Consumer,2024-04-29,1,2024-04-29 09:00:00,2024-04-29 09:00:00
4802,CUST-04802,Nam,Phan,nam.phan4499@hotmail.com,0794907851,Male,1973-05-26,TP. Hồ Chí Minh,Vietnam,Consumer,2023-12-16,1,2023-12-16 09:00:00,2023-12-16 09:00:00
4803,CUST-04803,Tâm,Võ,tam.võ3615@yahoo.com,0895324725,Other,1972-04-09,Biên Hòa,Vietnam,Consumer,2023-08-30,1,2023-08-30 09:00:00,2023-08-30 09:00:00
4804,CUST-04804,Toàn,Lê,toan.le9479@gmail.com,0399211705,Other,1995-07-04,Cần Thơ,Vietnam,Consumer,2023-04-07,0,2023-04-07 09:00:00,2023-04-07 09:00:00
4805,CUST-04805,Linh,Đặng,linh.dang8099@hotmail.com,0830830735,Female,2004-08-19,Đà Lạt,Vietnam,Consumer,2023-01-04,0,2023-01-04 09:00:00,2023-01-04 09:00:00
4806,CUST-04806,Hùng,Tô,hung.to2866@outlook.com,0707200734,Other,1971-10-02,Hà Nội,Vietnam,Home Office,2024-09-09,1,2024-09-09 09:00:00,2024-09-09 09:00:00
4807,CUST-04807,Khánh,Đinh,khanh.dinh8611@outlook.com,0371148460,Other,1973-10-27,TP. Hồ Chí Minh,Vietnam,Consumer,2024-06-27,1,2024-06-27 09:00:00,2024-06-27 09:00:00
4808,CUST-04808,Quân,Đoàn,quan.doan3349@yahoo.com,0781674233,Male,1976-10-15,Đà Nẵng,Vietnam,Corporate,2023-11-07,1,2023-11-07 09:00:00,2023-11-07 09:00:00
4809,CUST-04809,Vy,Đặng,vy.dang8962@gmail.com,0977581001,Female,1981-02-06,Vũng Tàu,Vietnam,Consumer,2023-04-28,0,2023-04-28 09:00:00,2023-04-28 09:00:00
4810,CUST-04810,Quân,Trần,quan.tran9706@gmail.com,0370302520,Male,1987-06-19,Cần Thơ,Vietnam,Consumer,2023-07-24,1,2023-07-24 09:00:00,2023-07-24 09:00:00
4811,CUST-04811,Ngọc,Bùi,ngọc.bui7106@yahoo.com,0977532603,Other,2004-01-19,TP. Hồ Chí Minh,Vietnam,Home Office,2023-04-19,1,2023-04-19 09:00:00,2023-04-19 09:00:00
4812,CUST-04812,Lan,Đinh,lan.dinh4613@gmail.com,0842640535,Female,1966-08-13,Hà Nội,Vietnam,Consumer,2023-02-14,0,2023-02-14 09:00:00,2023-02-14 09:00:00
4813,CUST-04813,Linh,Trần,linh.tran4671@gmail.com,0903045418,Female,1996-12-18,TP. Hồ Chí Minh,Vietnam,Consumer,2023-09-12,1,2023-09-12 09:00:00,2023-09-12 09:00:00
4814,CUST-04814,Quỳnh,Đinh,quynh.dinh2951@outlook.com,0843477695,Female,1965-05-14,Hải Phòng,Vietnam,Consumer,2023-08-13,1,2023-08-13 09:00:00,2023-08-13 09:00:00
4815,CUST-04815,Tùng,Bùi,tung.bui4774@outlook.com,0936475987,Male,1966-12-08,Đà Nẵng,Vietnam,Consumer,2023-01-12,1,2023-01-12 09:00:00,2023-01-12 09:00:00
4816,CUST-04816,Trúc,Vũ,truc.vũ5270@outlook.com,0560542960,Female,1962-07-07,Hải Phòng,Vietnam,Consumer,2024-04-26,1,2024-04-26 09:00:00,2024-04-26 09:00:00
4817,CUST-04817,Dũng,Trần,dũng.tran852@hotmail.com,0864479391,Male,1975-12-01,Nha Trang,Vietnam,Consumer,2024-05-11,1,2024-05-11 09:00:00,2024-05-11 09:00:00
4818,CUST-04818,Lâm,Trịnh,lam.trịnh5965@outlook.com,0764586180,Male,1994-04-10,Biên Hòa,Vietnam,Home Office,2023-07-24,1,2023-07-24 09:00:00,2023-07-24 09:00:00
4819,CUST-04819,Vy,Nguyễn,vy.nguyen6340@outlook.com,0839097034,Male,2003-10-15,Hà Nội,Vietnam,Corporate,2023-04-28,1,2023-04-28 09:00:00,2023-04-28 09:00:00
4820,CUST-04820,Trinh,Đinh,trinh.dinh5570@gmail.com,0563538148,Female,1979-06-17,Huế,Vietnam,Consumer,2024-04-14,1,2024-04-14 09:00:00,2024-04-14 09:00:00
4821,CUST-04821,Thanh,Đặng,thanh.dang9468@outlook.com,0821171590,Female,2005-08-08,TP. Hồ Chí Minh,Vietnam,Consumer,2024-05-27,1,2024-05-27 09:00:00,2024-05-27 09:00:00
4822,CUST-04822,Trúc,Dương,truc.duong9180@yahoo.com,0567105392,Female,1985-12-26,TP. Hồ Chí Minh,Vietnam,Corporate,2023-02-26,1,2023-02-26 09:00:00,2023-02-26 09:00:00
4823,CUST-04823,Hạnh,Nguyễn,hạnh.nguyen8510@hotmail.com,0786391418,Female,2004-12-20,Nha Trang,Vietnam,Consumer,2023-02-09,1,2023-02-09 09:00:00,2023-02-09 09:00:00
4824,CUST-04824,Hưng,Ngô,hung.ngo8872@yahoo.com,0702536667,Male,1988-06-11,Vũng Tàu,Vietnam,Consumer,2024-02-02,1,2024-02-02 09:00:00,2024-02-02 09:00:00
4825,CUST-04825,Long,Huỳnh,long.huynh8423@gmail.com,0930317883,Male,1973-12-03,Bình Dương,Vietnam,Corporate,2023-09-20,1,2023-09-20 09:00:00,2023-09-20 09:00:00
4826,CUST-04826,Trang,Đoàn,trang.doan3081@hotmail.com,0831153833,Female,1978-05-19,Vinh,Vietnam,Consumer,2024-10-16,1,2024-10-16 09:00:00,2024-10-16 09:00:00
4827,CUST-04827,Quỳnh,Đinh,quynh.dinh6653@outlook.com,0969916277,Other,2004-10-25,Bình Dương,Vietnam,Consumer,2023-06-01,1,2023-06-01 09:00:00,2023-06-01 09:00:00
4828,CUST-04828,Mỹ,Tô,my.to6942@hotmail.com,0827349586,Female,2003-01-02,Mỹ Tho,Vietnam,Consumer,2023-11-29,1,2023-11-29 09:00:00,2023-11-29 09:00:00
4829,CUST-04829,Trinh,Nguyễn,trinh.nguyen2678@outlook.com,0329398663,Female,1982-05-18,Nha Trang,Vietnam,Corporate,2023-11-12,1,2023-11-12 09:00:00,2023-11-12 09:00:00
4830,CUST-04830,Vĩnh,Huỳnh,vĩnh.huynh6924@outlook.com,0828971001,Male,1966-11-23,Đà Nẵng,Vietnam,Consumer,2023-04-16,1,2023-04-16 09:00:00,2023-04-16 09:00:00
4831,CUST-04831,Ngân,Trần,ngan.tran2736@hotmail.com,0770503562,Female,1975-07-22,TP. Hồ Chí Minh,Vietnam,Consumer,2023-07-11,1,2023-07-11 09:00:00,2023-07-11 09:00:00
4832,CUST-04832,Phong,Ngô,phong.ngo2060@hotmail.com,0352393306,Male,2003-06-20,TP. Hồ Chí Minh,Vietnam,Consumer,2023-07-19,1,2023-07-19 09:00:00,2023-07-19 09:00:00
4833,CUST-04833,Hưng,Bùi,hung.bui8059@hotmail.com,0864963921,Male,1983-05-06,TP. Hồ Chí Minh,Vietnam,Corporate,2023-05-26,0,2023-05-26 09:00:00,2023-05-26 09:00:00
4834,CUST-04834,Dũng,Phạm,dũng.phạm8989@gmail.com,0897537412,Other,1985-11-28,Nha Trang,Vietnam,Consumer,2023-02-11,0,2023-02-11 09:00:00,2023-02-11 09:00:00
4835,CUST-04835,Lâm,Hoàng,lam.hoang7422@outlook.com,0709973354,Male,1985-12-12,Cần Thơ,Vietnam,Home Office,2023-06-05,1,2023-06-05 09:00:00,2023-06-05 09:00:00
4836,CUST-04836,Thành,Đinh,thanh.dinh5245@hotmail.com,0962570680,Other,2001-04-08,Hà Nội,Vietnam,Consumer,2024-08-15,1,2024-08-15 09:00:00,2024-08-15 09:00:00
4837,CUST-04837,Ngân,Trần,ngan.tran2126@gmail.com,0336076344,Other,1959-03-21,TP. Hồ Chí Minh,Vietnam,Consumer,2024-03-01,1,2024-03-01 09:00:00,2024-03-01 09:00:00
4838,CUST-04838,Anh,Dương,anh.duong9996@gmail.com,0565040433,Other,1970-09-09,Hạ Long,Vietnam,Consumer,2023-12-30,1,2023-12-30 09:00:00,2023-12-30 09:00:00
4839,CUST-04839,Hùng,Vũ,hung.vũ2477@gmail.com,0848167049,Male,1958-01-16,Hà Nội,Vietnam,Consumer,2023-01-28,0,2023-01-28 09:00:00,2023-01-28 09:00:00
4840,CUST-04840,Hùng,Phan,hung.phan1323@gmail.com,0332149800,Male,1986-11-11,Nha Trang,Vietnam,Home Office,2023-09-18,1,2023-09-18 09:00:00,2023-09-18 09:00:00
4841,CUST-04841,Khải,Bùi,khải.bui8876@yahoo.com,0565854551,Male,1985-01-07,TP. Hồ Chí Minh,Vietnam,Corporate,2024-08-12,1,2024-08-12 09:00:00,2024-08-12 09:00:00
4842,CUST-04842,Thiên,Đỗ,thien.do4871@gmail.com,0334896560,Male,1976-11-09,Hải Phòng,Vietnam,Consumer,2024-01-13,1,2024-01-13 09:00:00,2024-01-13 09:00:00
4843,CUST-04843,Trinh,Hồ,trinh.ho5536@gmail.com,0901639750,Other,1967-02-28,TP. Hồ Chí Minh,Vietnam,Consumer,2024-09-12,1,2024-09-12 09:00:00,2024-09-12 09:00:00
4844,CUST-04844,Hùng,Ngô,hung.ngo6334@outlook.com,0841700033,Male,1976-03-04,Đà Nẵng,Vietnam,Consumer,2024-03-27,1,2024-03-27 09:00:00,2024-03-27 09:00:00
4845,CUST-04845,Trọng,Huỳnh,trọng.huynh2284@outlook.com,0975741945,Male,1991-11-20,Thái Bình,Vietnam,Home Office,2023-01-12,0,2023-01-12 09:00:00,2023-01-12 09:00:00
4846,CUST-04846,Lan,Ngô,lan.ngo5252@hotmail.com,0760986678,Female,1994-03-01,Hải Phòng,Vietnam,Consumer,2024-03-11,1,2024-03-11 09:00:00,2024-03-11 09:00:00
4847,CUST-04847,Vy,Lý,vy.ly6938@hotmail.com,0587622827,Female,1990-09-04,Nha Trang,Vietnam,Consumer,2023-12-27,1,2023-12-27 09:00:00,2023-12-27 09:00:00
4848,CUST-04848,Tùng,Lý,tung.ly6028@gmail.com,0320036685,Male,1989-11-08,Đà Nẵng,Vietnam,Consumer,2024-08-22,1,2024-08-22 09:00:00,2024-08-22 09:00:00
4849,CUST-04849,Khánh,Lê,khanh.le9716@outlook.com,0320112952,Other,1965-09-16,Hà Nội,Vietnam,Corporate,2024-05-29,1,2024-05-29 09:00:00,2024-05-29 09:00:00
4850,CUST-04850,Sơn,Bùi,son.bui9283@yahoo.com,0322461752,Other,1997-08-09,Hà Nội,Vietnam,Consumer,2024-06-09,1,2024-06-09 09:00:00,2024-06-09 09:00:00
4851,CUST-04851,Thảo,Vũ,thảo.vũ7479@yahoo.com,0334873045,Other,2005-09-14,Hà Nội,Vietnam,Consumer,2023-12-16,1,2023-12-16 09:00:00,2023-12-16 09:00:00
4852,CUST-04852,Minh,Đỗ,minh.do9318@yahoo.com,0365722870,Male,1960-11-22,Nha Trang,Vietnam,Consumer,2023-02-01,1,2023-02-01 09:00:00,2023-02-01 09:00:00
4853,CUST-04853,Thu,Trần,thu.tran6738@hotmail.com,0397250093,Female,1980-07-24,Thái Bình,Vietnam,Home Office,2024-08-09,1,2024-08-09 09:00:00,2024-08-09 09:00:00
4854,CUST-04854,Vy,Phạm,vy.phạm2166@gmail.com,0849454028,Female,1977-04-18,Nha Trang,Vietnam,Home Office,2023-10-12,1,2023-10-12 09:00:00,2023-10-12 09:00:00
4855,CUST-04855,Lan,Tô,lan.to5455@yahoo.com,0838144786,Female,1967-09-02,Bình Dương,Vietnam,Consumer,2024-10-05,1,2024-10-05 09:00:00,2024-10-05 09:00:00
4856,CUST-04856,Quỳnh,Đinh,quynh.dinh5183@gmail.com,0779047552,Other,1971-12-23,TP. Hồ Chí Minh,Vietnam,Corporate,2023-03-04,0,2023-03-04 09:00:00,2023-03-04 09:00:00
4857,CUST-04857,Lâm,Phan,lam.phan4110@gmail.com,0977368910,Male,1965-12-22,Hải Phòng,Vietnam,Corporate,2023-10-28,1,2023-10-28 09:00:00,2023-10-28 09:00:00
4858,CUST-04858,Bảo,Tô,bảo.to8073@yahoo.com,0910675493,Male,2001-10-13,Huế,Vietnam,Consumer,2023-08-25,1,2023-08-25 09:00:00,2023-08-25 09:00:00
4859,CUST-04859,Quân,Hoàng,quan.hoang1818@outlook.com,0345691545,Male,1998-08-21,Hà Nội,Vietnam,Consumer,2023-08-12,1,2023-08-12 09:00:00,2023-08-12 09:00:00
4860,CUST-04860,Ngân,Lý,ngan.ly2202@yahoo.com,0907988118,Female,1986-07-28,Buôn Ma Thuột,Vietnam,Consumer,2023-02-18,1,2023-02-18 09:00:00,2023-02-18 09:00:00
4861,CUST-04861,Phương,Phạm,phuong.phạm5201@outlook.com,0797695979,Female,1973-03-23,Hà Nội,Vietnam,Consumer,2024-02-23,1,2024-02-23 09:00:00,2024-02-23 09:00:00
4862,CUST-04862,Hoa,Ngô,hoa.ngo6624@outlook.com,0768635943,Other,1966-07-20,Hà Nội,Vietnam,Corporate,2023-02-08,0,2023-02-08 09:00:00,2023-02-08 09:00:00
4863,CUST-04863,Phong,Đoàn,phong.doan6932@gmail.com,0770472660,Male,1981-09-12,Hà Nội,Vietnam,Consumer,2023-03-06,1,2023-03-06 09:00:00,2023-03-06 09:00:00
4864,CUST-04864,Hoàng,Huỳnh,hoang.huynh1024@yahoo.com,0359789990,Male,1958-04-10,Hà Nội,Vietnam,Corporate,2023-02-03,1,2023-02-03 09:00:00,2023-02-03 09:00:00
4865,CUST-04865,Thành,Lê,thanh.le5725@yahoo.com,0813555439,Other,1958-02-22,Hải Phòng,Vietnam,Home Office,2023-11-29,1,2023-11-29 09:00:00,2023-11-29 09:00:00
4866,CUST-04866,Thu,Ngô,thu.ngo5300@yahoo.com,0908368457,Female,1976-10-01,Đà Nẵng,Vietnam,Consumer,2023-01-18,1,2023-01-18 09:00:00,2023-01-18 09:00:00
4867,CUST-04867,Hương,Lý,huong.ly9852@hotmail.com,0562867433,Other,1993-12-20,TP. Hồ Chí Minh,Vietnam,Corporate,2023-06-14,0,2023-06-14 09:00:00,2023-06-14 09:00:00
4868,CUST-04868,Nhi,Đinh,nhi.dinh3824@outlook.com,0584302997,Female,1977-05-28,Đà Lạt,Vietnam,Consumer,2023-11-22,1,2023-11-22 09:00:00,2023-11-22 09:00:00
4869,CUST-04869,Toàn,Lý,toan.ly295@gmail.com,0780589359,Male,1984-03-12,Đà Nẵng,Vietnam,Corporate,2023-07-10,1,2023-07-10 09:00:00,2023-07-10 09:00:00
4870,CUST-04870,Vy,Đặng,vy.dang4695@gmail.com,0942084273,Other,1967-02-11,TP. Hồ Chí Minh,Vietnam,Consumer,2024-08-08,1,2024-08-08 09:00:00,2024-08-08 09:00:00
4871,CUST-04871,Giang,Ngô,giang.ngo5081@yahoo.com,0981583776,Female,1963-07-26,Đà Nẵng,Vietnam,Consumer,2023-08-05,1,2023-08-05 09:00:00,2023-08-05 09:00:00
4872,CUST-04872,Trinh,Lê,trinh.le7416@yahoo.com,0355052053,Female,2004-02-17,TP. Hồ Chí Minh,Vietnam,Corporate,2023-07-12,1,2023-07-12 09:00:00,2023-07-12 09:00:00
4873,CUST-04873,Hoàng,Vũ,hoang.vũ8485@outlook.com,0761370587,Male,1966-03-06,Quy Nhơn,Vietnam,Corporate,2023-12-10,1,2023-12-10 09:00:00,2023-12-10 09:00:00
4874,CUST-04874,Mai,Tô,mai.to9375@gmail.com,0585552378,Female,1997-08-12,Hà Nội,Vietnam,Corporate,2023-09-16,1,2023-09-16 09:00:00,2023-09-16 09:00:00
4875,CUST-04875,Duy,Vũ,duy.vũ5902@yahoo.com,0820049992,Male,1971-12-13,TP. Hồ Chí Minh,Vietnam,Consumer,2023-12-23,1,2023-12-23 09:00:00,2023-12-23 09:00:00
4876,CUST-04876,Dũng,Hồ,dũng.ho3718@gmail.com,0588085542,Other,1998-10-23,Hà Nội,Vietnam,Consumer,2023-06-06,0,2023-06-06 09:00:00,2023-06-06 09:00:00
4877,CUST-04877,Thảo,Đoàn,thảo.doan3956@gmail.com,0859723610,Female,1984-02-13,Bắc Ninh,Vietnam,Consumer,2023-05-25,1,2023-05-25 09:00:00,2023-05-25 09:00:00
4878,CUST-04878,Phương,Nguyễn,phuong.nguyen4183@gmail.com,0341392158,Other,1968-08-25,Nam Định,Vietnam,Home Office,2024-08-17,1,2024-08-17 09:00:00,2024-08-17 09:00:00
4879,CUST-04879,Thành,Lê,thanh.le6943@outlook.com,0353512848,Other,1981-10-27,TP. Hồ Chí Minh,Vietnam,Corporate,2023-11-17,1,2023-11-17 09:00:00,2023-11-17 09:00:00
4880,CUST-04880,Hoa,Nguyễn,hoa.nguyen9134@gmail.com,0782039170,Female,1971-11-09,Huế,Vietnam,Corporate,2024-03-07,1,2024-03-07 09:00:00,2024-03-07 09:00:00
